Brand_Name,Phone_Name,Link,Icon
samsung,Samsung Galaxy A40s,https://www.dcfever.com/phones/specification.php?id=2725,../icon/Samsung Galaxy A40s.jpg
samsung,Samsung Galaxy S10e,https://www.dcfever.com/phones/specification.php?id=2708,../icon/Samsung Galaxy S10e.jpg
samsung,Samsung Galaxy S10,https://www.dcfever.com/phones/specification.php?id=2709,../icon/Samsung Galaxy S10.jpg
samsung,Samsung Galaxy S10+,https://www.dcfever.com/phones/specification.php?id=2710,../icon/Samsung Galaxy S10+.jpg
samsung,Samsung Galaxy A8s,https://www.dcfever.com/phones/specification.php?id=2700,../icon/Samsung Galaxy A8s.jpg
samsung,Samsung Galaxy A7 2018,https://www.dcfever.com/phones/specification.php?id=2676,../icon/Samsung Galaxy A7 2018.jpg
samsung,Samsung Galaxy A9 2018,https://www.dcfever.com/phones/specification.php?id=2677,../icon/Samsung Galaxy A9 2018.jpg
samsung,Samsung Galaxy J4+,https://www.dcfever.com/phones/specification.php?id=2691,../icon/Samsung Galaxy J4+.jpg
samsung,Samsung Galaxy Note 9,https://www.dcfever.com/phones/specification.php?id=2661,../icon/Samsung Galaxy Note 9.jpg
samsung,Samsung Galaxy J6,https://www.dcfever.com/phones/specification.php?id=2650,../icon/Samsung Galaxy J6.jpg
samsung,Samsung Galaxy A6+,https://www.dcfever.com/phones/specification.php?id=2651,../icon/Samsung Galaxy A6+.jpg
samsung,Samsung Galaxy A8 Star,https://www.dcfever.com/phones/specification.php?id=2652,../icon/Samsung Galaxy A8 Star.jpg
samsung,Samsung Galaxy S9,https://www.dcfever.com/phones/specification.php?id=2628,../icon/Samsung Galaxy S9.jpg
samsung,Samsung Galaxy S9+,https://www.dcfever.com/phones/specification.php?id=2629,../icon/Samsung Galaxy S9+.jpg
samsung,Samsung Galaxy A8+ (2018),https://www.dcfever.com/phones/specification.php?id=2606,../icon/Samsung Galaxy A8+ (2018).jpg
samsung,Samsung Galaxy C8,https://www.dcfever.com/phones/specification.php?id=2583,../icon/Samsung Galaxy C8.jpg
samsung,Samsung Galaxy Note 8,https://www.dcfever.com/phones/specification.php?id=2570,../icon/Samsung Galaxy Note 8.jpg
samsung,Samsung Galaxy S8,https://www.dcfever.com/phones/specification.php?id=2540,../icon/Samsung Galaxy S8.jpg
samsung,Samsung Galaxy S8+,https://www.dcfever.com/phones/specification.php?id=2541,../icon/Samsung Galaxy S8+.jpg
samsung,Samsung Galaxy C7 Pro,https://www.dcfever.com/phones/specification.php?id=2523,../icon/Samsung Galaxy C7 Pro.jpg
samsung,Samsung Galaxy C5 Pro,https://www.dcfever.com/phones/specification.php?id=2538,../icon/Samsung Galaxy C5 Pro.jpg
samsung,Samsung Galaxy A3 2017,https://www.dcfever.com/phones/specification.php?id=2511,../icon/Samsung Galaxy A3 2017.jpg
samsung,Samsung Galaxy A5 2017,https://www.dcfever.com/phones/specification.php?id=2512,../icon/Samsung Galaxy A5 2017.jpg
samsung,Samsung Galaxy A7 2017,https://www.dcfever.com/phones/specification.php?id=2513,../icon/Samsung Galaxy A7 2017.jpg
samsung,Samsung Galaxy C9 Pro,https://www.dcfever.com/phones/specification.php?id=2515,../icon/Samsung Galaxy C9 Pro.jpg
samsung,Samsung Galaxy J5 Prime,https://www.dcfever.com/phones/specification.php?id=2493,../icon/Samsung Galaxy J5 Prime.jpg
samsung,Samsung Galaxy J7 Prime,https://www.dcfever.com/phones/specification.php?id=2492,../icon/Samsung Galaxy J7 Prime.jpg
samsung,Samsung Galaxy Note 7,https://www.dcfever.com/phones/specification.php?id=2475,../icon/Samsung Galaxy Note 7.jpg
samsung,Samsung Galaxy C7,https://www.dcfever.com/phones/specification.php?id=2469,../icon/Samsung Galaxy C7.jpg
samsung,Samsung Galaxy C5,https://www.dcfever.com/phones/specification.php?id=2468,../icon/Samsung Galaxy C5.jpg
samsung,Samsung Galaxy S7,https://www.dcfever.com/phones/specification.php?id=2440,../icon/Samsung Galaxy S7.jpg
samsung,Samsung Galaxy S7 Edge,https://www.dcfever.com/phones/specification.php?id=2441,../icon/Samsung Galaxy S7 Edge.jpg
samsung,Samsung Galaxy A9 2016,https://www.dcfever.com/phones/specification.php?id=2431,../icon/Samsung Galaxy A9 2016.jpg
samsung,Samsung Galaxy A5 2016,https://www.dcfever.com/phones/specification.php?id=2427,../icon/Samsung Galaxy A5 2016.jpg
samsung,Samsung Galaxy A7 2016,https://www.dcfever.com/phones/specification.php?id=2428,../icon/Samsung Galaxy A7 2016.jpg
samsung,Samsung Galaxy Note 5,https://www.dcfever.com/phones/specification.php?id=2391,../icon/Samsung Galaxy Note 5.jpg
samsung,Samsung Galaxy S6 Edge+,https://www.dcfever.com/phones/specification.php?id=2392,../icon/Samsung Galaxy S6 Edge+.jpg
samsung,Samsung Galaxy A8,https://www.dcfever.com/phones/specification.php?id=2385,../icon/Samsung Galaxy A8.jpg
samsung,Samsung Galaxy J5,https://www.dcfever.com/phones/specification.php?id=2383,../icon/Samsung Galaxy J5.jpg
samsung,Samsung Galaxy J7 (2016),https://www.dcfever.com/phones/specification.php?id=2476,../icon/Samsung Galaxy J7 (2016).jpg
samsung,Samsung Galaxy S6,https://www.dcfever.com/phones/specification.php?id=2350,../icon/Samsung Galaxy S6.jpg
samsung,Samsung Galaxy S6 Edge,https://www.dcfever.com/phones/specification.php?id=2351,../icon/Samsung Galaxy S6 Edge.jpg
samsung,Samsung Galaxy J1,https://www.dcfever.com/phones/specification.php?id=2348,../icon/Samsung Galaxy J1.jpg
samsung,Samsung Galaxy A7,https://www.dcfever.com/phones/specification.php?id=2339,../icon/Samsung Galaxy A7.jpg
samsung,Samsung Galaxy E7,https://www.dcfever.com/phones/specification.php?id=2344,../icon/Samsung Galaxy E7.jpg
samsung,Samsung Galaxy A3,https://www.dcfever.com/phones/specification.php?id=2328,../icon/Samsung Galaxy A3.jpg
samsung,Samsung Galaxy A5,https://www.dcfever.com/phones/specification.php?id=2329,../icon/Samsung Galaxy A5.jpg
samsung,Samsung Galaxy Note 4 雙咭版,https://www.dcfever.com/phones/specification.php?id=2324,../icon/Samsung Galaxy Note 4 雙咭版.jpg
samsung,Samsung Galaxy Note Edge,https://www.dcfever.com/phones/specification.php?id=2296,../icon/Samsung Galaxy Note Edge.jpg
samsung,Samsung Galaxy Note 4,https://www.dcfever.com/phones/specification.php?id=2297,../icon/Samsung Galaxy Note 4.jpg
samsung,Samsung Galaxy Mega 2,https://www.dcfever.com/phones/specification.php?id=2310,../icon/Samsung Galaxy Mega 2.jpg
samsung,Samsung Galaxy Alpha,https://www.dcfever.com/phones/specification.php?id=2289,../icon/Samsung Galaxy Alpha.jpg
samsung,Samsung Galaxy Grand Prime,https://www.dcfever.com/phones/specification.php?id=2319,../icon/Samsung Galaxy Grand Prime.jpg
samsung,Samsung Galaxy Grand 2,https://www.dcfever.com/phones/specification.php?id=2261,../icon/Samsung Galaxy Grand 2.jpg
samsung,Samsung Galaxy S5,https://www.dcfever.com/phones/specification.php?id=2230,../icon/Samsung Galaxy S5.jpg
samsung,Samsung Galaxy Grand Neo,https://www.dcfever.com/phones/specification.php?id=2224,../icon/Samsung Galaxy Grand Neo.jpg
samsung,Samsung Galaxy Star Trios,https://www.dcfever.com/phones/specification.php?id=2223,../icon/Samsung Galaxy Star Trios.jpg
samsung,Samsung Galaxy Note 3 Neo,https://www.dcfever.com/phones/specification.php?id=2220,../icon/Samsung Galaxy Note 3 Neo.jpg
samsung,Samsung Galaxy Note 3 Neo Duo,https://www.dcfever.com/phones/specification.php?id=2221,../icon/Samsung Galaxy Note 3 Neo Duo.jpg
samsung,Samsung Galaxy Golden,https://www.dcfever.com/phones/specification.php?id=2212,../icon/Samsung Galaxy Golden.jpg
samsung,Samsung Galaxy Express 2,https://www.dcfever.com/phones/specification.php?id=2209,../icon/Samsung Galaxy Express 2.jpg
samsung,Samsung Galaxy Trend Lite,https://www.dcfever.com/phones/specification.php?id=2208,../icon/Samsung Galaxy Trend Lite.jpg
samsung,Samsung Galaxy Note 3 3G,https://www.dcfever.com/phones/specification.php?id=2182,../icon/Samsung Galaxy Note 3 3G.jpg
samsung,Samsung Galaxy Note 3 LTE,https://www.dcfever.com/phones/specification.php?id=2183,../icon/Samsung Galaxy Note 3 LTE.jpg
samsung,Samsung Galaxy Round,https://www.dcfever.com/phones/specification.php?id=2193,../icon/Samsung Galaxy Round.jpg
samsung,Samsung Galaxy Ace 3 3G,https://www.dcfever.com/phones/specification.php?id=2175,../icon/Samsung Galaxy Ace 3 3G.jpg
samsung,Samsung Galaxy S5 mini,https://www.dcfever.com/phones/specification.php?id=2270,../icon/Samsung Galaxy S5 mini.jpg
samsung,Samsung Galaxy S4 Zoom,https://www.dcfever.com/phones/specification.php?id=2161,../icon/Samsung Galaxy S4 Zoom.jpg
samsung,Samsung Galaxy Ace 3 Duo,https://www.dcfever.com/phones/specification.php?id=2159,../icon/Samsung Galaxy Ace 3 Duo.jpg
samsung,Samsung Galaxy Ace 3 4G LTE,https://www.dcfever.com/phones/specification.php?id=2160,../icon/Samsung Galaxy Ace 3 4G LTE.jpg
samsung,Samsung Galaxy Core,https://www.dcfever.com/phones/specification.php?id=2162,../icon/Samsung Galaxy Core.jpg
samsung,Samsung Galaxy S4 mini,https://www.dcfever.com/phones/specification.php?id=2157,../icon/Samsung Galaxy S4 mini.jpg
samsung,Samsung Galaxy Mega 5.8,https://www.dcfever.com/phones/specification.php?id=2146,../icon/Samsung Galaxy Mega 5.8.jpg
samsung,Samsung Galaxy Mega 6.3,https://www.dcfever.com/phones/specification.php?id=2147,../icon/Samsung Galaxy Mega 6.3.jpg
samsung,Samsung Galaxy Win,https://www.dcfever.com/phones/specification.php?id=2143,../icon/Samsung Galaxy Win.jpg
samsung,Samsung Galaxy Express,https://www.dcfever.com/phones/specification.php?id=2134,../icon/Samsung Galaxy Express.jpg
samsung,Samsung Galaxy S4 LTE,https://www.dcfever.com/phones/specification.php?id=2131,../icon/Samsung Galaxy S4 LTE.jpg
samsung,Samsung Galaxy S4 3G,https://www.dcfever.com/phones/specification.php?id=2145,../icon/Samsung Galaxy S4 3G.jpg
samsung,Samsung ATIV S,https://www.dcfever.com/phones/specification.php?id=2124,../icon/Samsung ATIV S.jpg
samsung,Samsung Galaxy S II Plus,https://www.dcfever.com/phones/specification.php?id=2121,../icon/Samsung Galaxy S II Plus.jpg
samsung,Samsung Galaxy S3 Neo+,https://www.dcfever.com/phones/specification.php?id=2219,../icon/Samsung Galaxy S3 Neo+.jpg
samsung,Samsung Galaxy Premier,https://www.dcfever.com/phones/specification.php?id=2106,../icon/Samsung Galaxy Premier.jpg
samsung,Samsung Galaxy S III Mini,https://www.dcfever.com/phones/specification.php?id=2102,../icon/Samsung Galaxy S III Mini.jpg
samsung,Samsung Galaxy S Duos,https://www.dcfever.com/phones/specification.php?id=2098,../icon/Samsung Galaxy S Duos.jpg
samsung,Samsung Galaxy Note 2 LTE,https://www.dcfever.com/phones/specification.php?id=2101,../icon/Samsung Galaxy Note 2 LTE.jpg
samsung,Samsung Galaxy S III LTE (S3 LTE),https://www.dcfever.com/phones/specification.php?id=2096,../icon/Samsung Galaxy S III LTE (S3 LTE).jpg
samsung,Samsung Galaxy Note 2,https://www.dcfever.com/phones/specification.php?id=2080,../icon/Samsung Galaxy Note 2.jpg
samsung,Samsung Galaxy Note LTE,https://www.dcfever.com/phones/specification.php?id=2085,../icon/Samsung Galaxy Note LTE.jpg
samsung,Samsung Galaxy Ace Duos,https://www.dcfever.com/phones/specification.php?id=2078,../icon/Samsung Galaxy Ace Duos.jpg
samsung,Samsung Galaxy Ace Duos,https://www.dcfever.com/phones/specification.php?id=2045,../icon/Samsung Galaxy Ace Duos.jpg
samsung,Samsung Galaxy Ace 2,https://www.dcfever.com/phones/specification.php?id=2072,../icon/Samsung Galaxy Ace 2.jpg
samsung,Samsung Galaxy Chat,https://www.dcfever.com/phones/specification.php?id=2069,../icon/Samsung Galaxy Chat.jpg
samsung,Samsung Galaxy S3,https://www.dcfever.com/phones/specification.php?id=2055,../icon/Samsung Galaxy S3.jpg
samsung,Samsung Galaxy S Advance,https://www.dcfever.com/phones/specification.php?id=2053,../icon/Samsung Galaxy S Advance.jpg
samsung,Samsung Galaxy Mini 2,https://www.dcfever.com/phones/specification.php?id=2051,../icon/Samsung Galaxy Mini 2.jpg
samsung,Samsung Galaxy Pocket,https://www.dcfever.com/phones/specification.php?id=2052,../icon/Samsung Galaxy Pocket.jpg
samsung,Samsung Galaxy Beam,https://www.dcfever.com/phones/specification.php?id=2032,../icon/Samsung Galaxy Beam.jpg
samsung,Samsung Galaxy Tab 2 10.1,https://www.dcfever.com/phones/specification.php?id=2059,../icon/Samsung Galaxy Tab 2 10.1.jpg
samsung,Samsung Galaxy Tab 2 7.0,https://www.dcfever.com/phones/specification.php?id=2025,../icon/Samsung Galaxy Tab 2 7.0.jpg
samsung,Samsung Galaxy Tab 8.9 LTE,https://www.dcfever.com/phones/specification.php?id=2054,../icon/Samsung Galaxy Tab 8.9 LTE.jpg
samsung,Samsung Galaxy S II LTE,https://www.dcfever.com/phones/specification.php?id=1965,../icon/Samsung Galaxy S II LTE.jpg
samsung,Samsung Galaxy Ace Plus,https://www.dcfever.com/phones/specification.php?id=2018,../icon/Samsung Galaxy Ace Plus.jpg
samsung,Samsung Galaxy Nexus 3G,https://www.dcfever.com/phones/specification.php?id=2007,../icon/Samsung Galaxy Nexus 3G.jpg
samsung,Samsung Galaxy Tab 7.7 3G,https://www.dcfever.com/phones/specification.php?id=2008,../icon/Samsung Galaxy Tab 7.7 3G.jpg
samsung,Samsung Galaxy Tab 7.0 Plus,https://www.dcfever.com/phones/specification.php?id=2009,../icon/Samsung Galaxy Tab 7.0 Plus.jpg
samsung,Samsung Galaxy Note,https://www.dcfever.com/phones/specification.php?id=1968,../icon/Samsung Galaxy Note.jpg
samsung,Samsung Galaxy R,https://www.dcfever.com/phones/specification.php?id=1994,../icon/Samsung Galaxy R.jpg
samsung,Samsung Galaxy Y Pro,https://www.dcfever.com/phones/specification.php?id=1961,../icon/Samsung Galaxy Y Pro.jpg
samsung,Samsung Galaxy W,https://www.dcfever.com/phones/specification.php?id=1962,../icon/Samsung Galaxy W.jpg
samsung,Samsung Galaxy M Pro,https://www.dcfever.com/phones/specification.php?id=1963,../icon/Samsung Galaxy M Pro.jpg
samsung,Samsung Galaxy Y,https://www.dcfever.com/phones/specification.php?id=1964,../icon/Samsung Galaxy Y.jpg
samsung,Samsung Galaxy S Plus I9001,https://www.dcfever.com/phones/specification.php?id=1919,../icon/Samsung Galaxy S Plus I9001.jpg
samsung,Samsung Galaxy S II I9100,https://www.dcfever.com/phones/specification.php?id=1904,../icon/Samsung Galaxy S II I9100.jpg
samsung,Samsung Champ DUOS,https://www.dcfever.com/phones/specification.php?id=1925,../icon/Samsung Champ DUOS.jpg
samsung,Samsung Galaxy Gio S5660,https://www.dcfever.com/phones/specification.php?id=1895,../icon/Samsung Galaxy Gio S5660.jpg
samsung,Samsung Google Nexus S i9023,https://www.dcfever.com/phones/specification.php?id=1857,../icon/Samsung Google Nexus S i9023.jpg
samsung,Samsung Galaxy SL I9003,https://www.dcfever.com/phones/specification.php?id=1897,../icon/Samsung Galaxy SL I9003.jpg
samsung,Samsung Galaxy Pro,https://www.dcfever.com/phones/specification.php?id=1898,../icon/Samsung Galaxy Pro.jpg
samsung,Samsung Galaxy Ace S5830,https://www.dcfever.com/phones/specification.php?id=1888,../icon/Samsung Galaxy Ace S5830.jpg
samsung,Samsung Galaxy Mini S5570,https://www.dcfever.com/phones/specification.php?id=1887,../icon/Samsung Galaxy Mini S5570.jpg
sony,Sony Xperia XA Ultra,https://www.dcfever.com/phones/specification.php?id=2456,../icon/Sony Xperia XA Ultra.jpg
sony,Sony Xperia XA,https://www.dcfever.com/phones/specification.php?id=2443,../icon/Sony Xperia XA.jpg
sony,Sony Xperia X,https://www.dcfever.com/phones/specification.php?id=2444,../icon/Sony Xperia X.jpg
sony,Sony Xperia X Performance,https://www.dcfever.com/phones/specification.php?id=2445,../icon/Sony Xperia X Performance.jpg
sony,Sony Xperia Z5 Compact,https://www.dcfever.com/phones/specification.php?id=2398,../icon/Sony Xperia Z5 Compact.jpg
sony,Sony Xperia Z5,https://www.dcfever.com/phones/specification.php?id=2399,../icon/Sony Xperia Z5.jpg
sony,Sony Xperia Z5  Premium,https://www.dcfever.com/phones/specification.php?id=2400,../icon/Sony Xperia Z5  Premium.jpg
sony,Sony Xperia C5 Ultra Dual,https://www.dcfever.com/phones/specification.php?id=2388,../icon/Sony Xperia C5 Ultra Dual.jpg
sony,Sony Xperia M5 Dual,https://www.dcfever.com/phones/specification.php?id=2389,../icon/Sony Xperia M5 Dual.jpg
sony,Sony Xperia M4 Aqua Dual,https://www.dcfever.com/phones/specification.php?id=2352,../icon/Sony Xperia M4 Aqua Dual.jpg
sony,Sony Xperia C4 Dual,https://www.dcfever.com/phones/specification.php?id=2372,../icon/Sony Xperia C4 Dual.jpg
sony,Sony Xperia Z3+,https://www.dcfever.com/phones/specification.php?id=2373,../icon/Sony Xperia Z3+.jpg
sony,Sony Xperia Z3+ Dual,https://www.dcfever.com/phones/specification.php?id=2374,../icon/Sony Xperia Z3+ Dual.jpg
sony,Sony Xperia E4,https://www.dcfever.com/phones/specification.php?id=2345,../icon/Sony Xperia E4.jpg
sony,Sony Xperia E4g,https://www.dcfever.com/phones/specification.php?id=2347,../icon/Sony Xperia E4g.jpg
sony,Sony Xperia E3,https://www.dcfever.com/phones/specification.php?id=2306,../icon/Sony Xperia E3.jpg
sony,Sony Xperia M2 Auqa,https://www.dcfever.com/phones/specification.php?id=2292,../icon/Sony Xperia M2 Auqa.jpg
sony,Sony Xperia Z3 Compact,https://www.dcfever.com/phones/specification.php?id=2300,../icon/Sony Xperia Z3 Compact.jpg
sony,Sony Xperia Z3,https://www.dcfever.com/phones/specification.php?id=2299,../icon/Sony Xperia Z3.jpg
sony,Sony Xperia C3,https://www.dcfever.com/phones/specification.php?id=2274,../icon/Sony Xperia C3.jpg
sony,Sony Xperia M2,https://www.dcfever.com/phones/specification.php?id=2236,../icon/Sony Xperia M2.jpg
sony,Sony Xperia Z2,https://www.dcfever.com/phones/specification.php?id=2228,../icon/Sony Xperia Z2.jpg
sony,Sony Xperia Z4,https://www.dcfever.com/phones/specification.php?id=2367,../icon/Sony Xperia Z4.jpg
sony,Sony Xperia T2 Ultra 4G,https://www.dcfever.com/phones/specification.php?id=2217,../icon/Sony Xperia T2 Ultra 4G.jpg
sony,Sony Xperia T2 Ultra Dual,https://www.dcfever.com/phones/specification.php?id=2218,../icon/Sony Xperia T2 Ultra Dual.jpg
sony,Sony Xperia T3,https://www.dcfever.com/phones/specification.php?id=2259,../icon/Sony Xperia T3.jpg
sony,Sony Xperia Z1 Compact,https://www.dcfever.com/phones/specification.php?id=2214,../icon/Sony Xperia Z1 Compact.jpg
sony,Sony Xperia Z1,https://www.dcfever.com/phones/specification.php?id=2180,../icon/Sony Xperia Z1.jpg
sony,Sony Xperia Z Ultra 4G,https://www.dcfever.com/phones/specification.php?id=2166,../icon/Sony Xperia Z Ultra 4G.jpg
sony,Sony Xperia Z Ultra 3G,https://www.dcfever.com/phones/specification.php?id=2168,../icon/Sony Xperia Z Ultra 3G.jpg
sony,Sony Xperia M,https://www.dcfever.com/phones/specification.php?id=2158,../icon/Sony Xperia M.jpg
sony,Sony Xperia C,https://www.dcfever.com/phones/specification.php?id=2190,../icon/Sony Xperia C.jpg
sony,Sony Xperia ZR,https://www.dcfever.com/phones/specification.php?id=2153,../icon/Sony Xperia ZR.jpg
sony,Sony Xperia SP,https://www.dcfever.com/phones/specification.php?id=2132,../icon/Sony Xperia SP.jpg
sony,Sony Xperia L,https://www.dcfever.com/phones/specification.php?id=2133,../icon/Sony Xperia L.jpg
sony,Sony Xperia Z,https://www.dcfever.com/phones/specification.php?id=2115,../icon/Sony Xperia Z.jpg
sony,Sony Xperia ZL,https://www.dcfever.com/phones/specification.php?id=2116,../icon/Sony Xperia ZL.jpg
sony,Sony Xperia T,https://www.dcfever.com/phones/specification.php?id=2081,../icon/Sony Xperia T.jpg
sony,Sony Xperia TX,https://www.dcfever.com/phones/specification.php?id=2082,../icon/Sony Xperia TX.jpg
sony,Sony Xperia V,https://www.dcfever.com/phones/specification.php?id=2083,../icon/Sony Xperia V.jpg
sony,Sony Xperia J,https://www.dcfever.com/phones/specification.php?id=2084,../icon/Sony Xperia J.jpg
sony,Sony Xperia SL,https://www.dcfever.com/phones/specification.php?id=2079,../icon/Sony Xperia SL.jpg
sony,Sony XPERIA miro,https://www.dcfever.com/phones/specification.php?id=2067,../icon/Sony XPERIA miro.jpg
sony,Sony XPERIA tipo dual,https://www.dcfever.com/phones/specification.php?id=2068,../icon/Sony XPERIA tipo dual.jpg
sony,Sony Xperia go,https://www.dcfever.com/phones/specification.php?id=2062,../icon/Sony Xperia go.jpg
sony,Sony Xperia acro S,https://www.dcfever.com/phones/specification.php?id=2063,../icon/Sony Xperia acro S.jpg
sony,Sony XPERIA Neo L,https://www.dcfever.com/phones/specification.php?id=2048,../icon/Sony XPERIA Neo L.jpg
sony,Sony Xperia Sola,https://www.dcfever.com/phones/specification.php?id=2046,../icon/Sony Xperia Sola.jpg
sony,Sony Xperia P,https://www.dcfever.com/phones/specification.php?id=2027,../icon/Sony Xperia P.jpg
sony,Sony Xperia U,https://www.dcfever.com/phones/specification.php?id=2028,../icon/Sony Xperia U.jpg
sony,Sony Xperia S,https://www.dcfever.com/phones/specification.php?id=2019,../icon/Sony Xperia S.jpg
sony,Sony Xperia ion LT28i,https://www.dcfever.com/phones/specification.php?id=2056,../icon/Sony Xperia ion LT28i.jpg
sony,Sony Xperia ion LT28h,https://www.dcfever.com/phones/specification.php?id=2073,../icon/Sony Xperia ion LT28h.jpg
ule,uleFone Note 12P,https://www.dcfever.com/phones/specification.php?id=2942,../icon/uleFone Note 12P.jpg
vivo,vivo X80 Pro,https://www.dcfever.com/phones/specification.php?id=2973,../icon/vivo X80 Pro.jpg
vivo,vivo X80,https://www.dcfever.com/phones/specification.php?id=2974,../icon/vivo X80.jpg
vivo,vivo V23 5G,https://www.dcfever.com/phones/specification.php?id=2944,../icon/vivo V23 5G.jpg
vivo,vivo X70 Pro,https://www.dcfever.com/phones/specification.php?id=2926,../icon/vivo X70 Pro.jpg
vivo,vivo X70,https://www.dcfever.com/phones/specification.php?id=2928,../icon/vivo X70.jpg
vivo,vivo X60,https://www.dcfever.com/phones/specification.php?id=2881,../icon/vivo X60.jpg
vivo,vivo X60 Pro+,https://www.dcfever.com/phones/specification.php?id=2882,../icon/vivo X60 Pro+.jpg
vivo,vivo X60 Pro,https://www.dcfever.com/phones/specification.php?id=2883,../icon/vivo X60 Pro.jpg
vivo,vivo X50e,https://www.dcfever.com/phones/specification.php?id=2852,../icon/vivo X50e.jpg
vivo,vivo Y12s,https://www.dcfever.com/phones/specification.php?id=2854,../icon/vivo Y12s.jpg
vivo,vivo Y20s,https://www.dcfever.com/phones/specification.php?id=2855,../icon/vivo Y20s.jpg
vivo,vivo X50 Pro,https://www.dcfever.com/phones/specification.php?id=2828,../icon/vivo X50 Pro.jpg
vivo,vivo X50,https://www.dcfever.com/phones/specification.php?id=2856,../icon/vivo X50.jpg
vivo,vivo V21 5G,https://www.dcfever.com/phones/specification.php?id=2901,../icon/vivo V21 5G.jpg
vivo,vivo Y50,https://www.dcfever.com/phones/specification.php?id=2811,../icon/vivo Y50.jpg
vivo,vivo Y15 2020,https://www.dcfever.com/phones/specification.php?id=2857,../icon/vivo Y15 2020.jpg
vivo,vivo V17,https://www.dcfever.com/phones/specification.php?id=2780,../icon/vivo V17.jpg
vivo,vivo Y19,https://www.dcfever.com/phones/specification.php?id=2779,../icon/vivo Y19.jpg
vivo,vivo V17Pro,https://www.dcfever.com/phones/specification.php?id=2770,../icon/vivo V17Pro.jpg
vivo,vivo Y12,https://www.dcfever.com/phones/specification.php?id=2771,../icon/vivo Y12.jpg
vivo,vivo NEX 3,https://www.dcfever.com/phones/specification.php?id=2757,../icon/vivo NEX 3.jpg
vivo,vivo S1,https://www.dcfever.com/phones/specification.php?id=2745,../icon/vivo S1.jpg
vivo,vivo Y17,https://www.dcfever.com/phones/specification.php?id=2739,../icon/vivo Y17.jpg
vivo,vivo V15Pro,https://www.dcfever.com/phones/specification.php?id=2732,../icon/vivo V15Pro.jpg
vivo,vivo NEX Dual Display Edition,https://www.dcfever.com/phones/specification.php?id=2698,../icon/vivo NEX Dual Display Edition.jpg
vivo,vivo Y81,https://www.dcfever.com/phones/specification.php?id=2678,../icon/vivo Y81.jpg
vivo,vivo V11,https://www.dcfever.com/phones/specification.php?id=2671,../icon/vivo V11.jpg
vivo,vivo NEX,https://www.dcfever.com/phones/specification.php?id=2657,../icon/vivo NEX.jpg
vivo,vivo X21,https://www.dcfever.com/phones/specification.php?id=2655,../icon/vivo X21.jpg
vivo,vivo V7,https://www.dcfever.com/phones/specification.php?id=2607,../icon/vivo V7.jpg
vivo,vivo X20 Plus,https://www.dcfever.com/phones/specification.php?id=2590,../icon/vivo X20 Plus.jpg
vivo,vivo X20,https://www.dcfever.com/phones/specification.php?id=2589,../icon/vivo X20.jpg
miui,小米 Redmi Note 9T 5G,https://www.dcfever.com/phones/specification.php?id=2869,../icon/小米 Redmi Note 9T 5G.jpg
miui,小米 Poco M3,https://www.dcfever.com/phones/specification.php?id=2863,../icon/小米 Poco M3.jpg
miui,小米 Mi 10T Pro,https://www.dcfever.com/phones/specification.php?id=2841,../icon/小米 Mi 10T Pro.jpg
miui,小米 Mi 10T Lite,https://www.dcfever.com/phones/specification.php?id=2864,../icon/小米 Mi 10T Lite.jpg
miui,小米 Mi 10T,https://www.dcfever.com/phones/specification.php?id=2866,../icon/小米 Mi 10T.jpg
miui,小米 Xiaomi 11T Pro,https://www.dcfever.com/phones/specification.php?id=2925,../icon/小米 Xiaomi 11T Pro.jpg
miui,小米 Xiaomi 11T,https://www.dcfever.com/phones/specification.php?id=2929,../icon/小米 Xiaomi 11T.jpg
miui,小米 Poco X3 NFC,https://www.dcfever.com/phones/specification.php?id=2838,../icon/小米 Poco X3 NFC.jpg
miui,小米 Redmi 9,https://www.dcfever.com/phones/specification.php?id=2822,../icon/小米 Redmi 9.jpg
miui,小米 Poco F2 Pro,https://www.dcfever.com/phones/specification.php?id=2821,../icon/小米 Poco F2 Pro.jpg
miui,小米 10 lite 5G,https://www.dcfever.com/phones/specification.php?id=2818,../icon/小米 10 lite 5G.jpg
miui,黑鯊 3,https://www.dcfever.com/phones/specification.php?id=2809,../icon/黑鯊 3.jpg
miui,黑鯊 3 Pro,https://www.dcfever.com/phones/specification.php?id=2810,../icon/黑鯊 3 Pro.jpg
miui,Redmi Note 9 Pro,https://www.dcfever.com/phones/specification.php?id=2814,../icon/Redmi Note 9 Pro.jpg
miui,小米 10,https://www.dcfever.com/phones/specification.php?id=2797,../icon/小米 10.jpg
miui,小米 10 Pro,https://www.dcfever.com/phones/specification.php?id=2798,../icon/小米 10 Pro.jpg
miui,小米 9 lite,https://www.dcfever.com/phones/specification.php?id=2786,../icon/小米 9 lite.jpg
miui,Redmi Note 8T,https://www.dcfever.com/phones/specification.php?id=2778,../icon/Redmi Note 8T.jpg
miui,小米 Note 10,https://www.dcfever.com/phones/specification.php?id=2773,../icon/小米 Note 10.jpg
miui,小米 Note 10 Pro,https://www.dcfever.com/phones/specification.php?id=2777,../icon/小米 Note 10 Pro.jpg
miui,小米 Redmi Note 8 Pro,https://www.dcfever.com/phones/specification.php?id=2764,../icon/小米 Redmi Note 8 Pro.jpg
